Year,Origin State,Material Group Description,Material Description,Purchased Quantity LB,Purchased Value $
2016,IA,"PORK, FROZEN",PORK ROAST LEG FRZ CTN-32-40 LB,160000,221760
2016,IA,"PORK, FROZEN",PORK PICNIC BNLS FRZ CTN-60 LB,3521760,3512955.6
2016,IA,"PORK, FROZEN",PORK BNLS LEG ROASTS - BULK CTN-60 LB,378000,479001.6
2016,IA,"PORK, COOKED",PORK PULLED CKD PKG-8/5 LB,600000,1664244
2016,IA Total,,,46872734,43667249.74000001
2016,ID,"VEGETABLE, CANNED",SOUP VEGETABLE CAN-24/1,1135200,910360
2016,ID,"VEGETABLE, CANNED",SOUP TOMATO CAN-24/1,886875,591866
2016,ID,"VEGETABLE, CANNED",BEANS GARBANZO CAN-6/10,209952,73958.4
2016,ID,"VEGETABLE, CANNED",BEANS REFRIED CAN-24/300,1872720,834156
2016,ID,"VEGETABLE, CANNED",BEANS REFRIED CAN-6/10,2213568,905109.12
2016,ID,"VEGETABLE, CANNED",BEANS VEGETARIAN CAN-24/300,734400,315746.1
2016,ID,"VEGETABLE, CANNED",HOMINY CAN-24/300,359550,178520.4
2016,ID,"VEGETABLE, FRESH",POTATO BULK FOR PROCESS FRZ,19207203,1711020.76
2016,ID,"VEGETABLE, FRESH",POTATO FOR PROCESS INTO DEHY PRD-BULK,18555000,1143310
2016,ID,"VEGETABLE, DRIED",POTATOES DEHYDRATED FLKS PKG-12/1 LB,780000,725394.64
2016,ID,"VEGETABLE, FRESH",POTATO FOR PROCESS INTO DEHY PRD-BULK,4660000,295910
2016,ID,"VEGETABLE, FROZEN",POTATOES WEDGE FAT FREE FRZ PKG-6/5 LB,3128400,2068968
2016,ID,"VEGETABLE, FROZEN",SWEET POTATOES CHUNK FRZ PKG-6/5 LB,118800,78078
2016,ID,"RICE, GRAIN",RICE US#2 LONG GRAIN PKG-24/2 LB,84000,31323.61
2016,ID,"RICE, GRAIN",RICE US#2 LONG GRAIN PKG-30/2 LB,84000,31567.2
2016,ID,YOGURT,YOGURT HI PROTEIN BLUEBERRY CUP-24/4 OZ,38898,49789.44
2016,ID,YOGURT,YOGURT HI PROTEIN STRAWBERRY CUP-24/4 OZ,68562,87759.36
2016,ID,YOGURT,YOGURT HI PROTEIN VANILLA CUP-24/4 OZ,14040,17971.2
2016,ID,"CHEESE, NATURAL AMER",CHEESE NAT AMER FBD BARREL-500 LB(40800),4080000,8092125.12
2016,ID,"CHEESE, NATURAL AMER",CHEESE NAT AMER FBD BARREL-500 LB(40800),244800,514883.76
2016,ID,"VEGETABLE, FROZEN",PEPPERS/ONION BLEND FRZ CTN-30 LB,1029600,962636.4
2016,ID Total,,,59505568,19620453.509999998
2016,IL,VEG OIL PROD DOM,OIL VEGETABLE BTL-6/1 GAL,1367520,738320.39
2016,IL,VEG OIL PROD DOM,OIL VEGETABLE BTL-9/48 OZ,1309770.002,727842.89
2016,IL,"VEGETABLE, CANNED",PUMPKIN CAN-24/300,1202850,1048561.2
2016,IL,"BEEF, GROUND",BEEF COARSE GROUND FRZ CTN-60 LB,7224000,17205560.4
2016,IL,"BEEF, GROUND",BEEF FINE GROUND FRZ CTN-40 LB,3480000,8351192
2016,IL,"BEEF, GROUND",BEEF FINE GROUND FRZ PKG-40/1 LB,5160000,13093059.99
2016,IL,"BEEF, GROUND",BEEF PATTY LEAN FRZ CTN-40 LB,342000,1058136.6
2016,IL,"BEEF, GROUND",BEEF FINE GROUND LFT OPT FRZ PKG-40/1 LB,40000,108972
2016,IL,"BEEF, GROUND",BEEF FINE GROUND LFT OPT FRZ CTN-40 LB,1480000,3580236
2016,IL,"BEEF, GROUND",BEEF 100% PTY 90/10 FRZ 2.0MMA CTN-40 LB,418000,1163609.4
2016,IL,"BEEF, GROUND",BEEF SPP PTY 85/15 FRZ 2.0 MMA CTN-40 LB,722000,1560926
2016,IL,"BEEF, GROUND",BEEF 100% PTY 85/15 FRZ 2.0MMA CTN-40 LB,1368000,3362145
2016,IL,"BEEF, GROUND",BEEF 100% PTY 85/15 FRZ 1.5MMA CTN-40 LB,76000,178239
2016,IL,"HAM, FULLY COOKED",PORK HAM WATERAD FRZ CTN-12/3 LB,3024000,4524282
2016,IL,"HAM, FULLY COOKED",PORK HAM WATERAD FRZ PKG 4/10 LB,800000,1234320
2016,IL,"HAM, FULLY COOKED",PORK HAM WATERAD SLC FRZ PKG-8/5 LB,2680000,4774600
2016,IL,"HAM, FULLY COOKED",PORK HAM WTRADCBEDFRZ PKG-4/10 OR 8/5 LB,200000,357000
2016,IL,"BEEF, GROUND",BEEF COARSE GROUND FRZ CTN-60 LB,7938000,18457504.8
2016,IL,"BEEF, GROUND",BEEF FINE GROUND FRZ CTN-40 LB,1360000,3288992
2016,IL,"BEEF, GROUND",BEEF FINE GROUND LFT OPT FRZ CTN-40 LB,120000,299724
2016,IL,"BEEF, GROUND",BEEF COARSE GROUND FRZ CTN-60 LB,5880000,14645820
2016,IL,"BEEF, GROUND",BEEF FINE GROUND FRZ CTN-40 LB,2240000,5540000
2016,IL,"BEEF, GROUND",BEEF FINE GROUND FRZ PKG-40/1 LB,600000,1579200
2016,IL,"BEEF, GROUND",BEEF FINE GROUND LFT OPT FRZ CTN-40 LB,40000,94400
2016,IL,"HAM, FULLY COOKED",PORK HAM WATERAD SLC FRZ PKG-8/5 LB,1240000,1996000
2016,IL,"BEEF, GROUND",BEEF COARSE GROUND FRZ CTN-60 LB,2604000,6460944
2016,IL,"BEEF, GROUND",BEEF FINE GROUND FRZ CTN-40 LB,520000,1331940
2016,IL,"BEEF, GROUND",BEEF FINE GROUND LFT OPT FRZ CTN-40 LB,40000,105488
2016,IL,VEG OIL PROD DOM,OIL VEGETABLE BTL-6/1 GAL,332640,171357.65
2016,IL,VEG OIL PROD DOM,OIL VEGETABLE BTL-9/48 OZ,2881494.002,1479490.07
2016,IL,"VEGETABLE, DRIED",POTATOES DEHYDRATED FLKS PKG-12/1 LB,4320000,4107675
2016,IL,"VEGETABLE, CANNED",CORN CREAM STYLE CAN-24/300,801900,388589.4
2016,IL,"VEGETABLE, CANNED",PEAS CAN-24/300,255150,135342.9
2016,IL,"VEGETABLE, CANNED",VEG MIX CAN-24/300,3790800,2031723
2016,IL,"VEGETABLE, CANNED",BEANS GARBANZO CAN-6/10,69984,23207.04
2016,IL,"VEGETABLE, CANNED",BEANS REFRIED CAN-24/300,4553280,2091311.1
2016,IL,"VEGETABLE, CANNED",BEANS REFRIED CAN-6/10,1959552,804228.48
2016,IL,"VEGETABLE, CANNED",BEANS VEGETARIAN CAN-24/300,110160,48883.5
2016,IL,"VEGETABLE, CANNED",BEANS BLACKEYE CAN-24/300,569160,261706.5
2016,IL,"FRUIT, DRIED",CRANBERRIES DRIED PKG-300/1.16 OZ,815625,1312445
2016,IL Total,,,73935885.00400001,129722975.31000002
2016,IN,"FLOUR, BAKERY",FLOUR BAKER HARD WHT UNBLCH-BULK,3645000,650326.5
2016,IN,"VEGETABLE, CANNED",TOMATO PASTE FOR BULK PROCESSING,6024900,2474119.2
2016,IN,"VEGETABLE, CANNED",TOMATO SAUCE CAN-6/10,471276,157630.08
2016,IN,"VEGETABLE, CANNED",SPAGHETTI SAUCE MEATLESS CAN-6/10,1513680,514889.2
2016,IN,EGG PRODUCTS,EGGS WHOLE FRZ CTN-6/5 LB,40020,24912.45
2016,IN,"VEGETABLE, CANNED",TOMATO DICED CAN-24/300,5708070,2495594.16
2016,IN,"VEGETABLE, CANNED",TOMATO DICED CAN-6/10,1395360,493581.18
2016,IN,"VEGETABLE, CANNED",TOMATO SAUCE CAN-24/300,3717900,1447012.8
2016,IN,"VEGETABLE, CANNED",SPAGHETTI SAUCE MEATLESS CAN-24/300,5977800,2304223.2
2016,IN,SHELL EGG,EGGS 15 DOZEN,101250,55954.51
2016,IN,VEG OIL PROD DOM,BUTTERY SPREAD LIGHT TUBS-12/15 OZ,413910,439943.4
2016,IN,CORN PRODUCTS,GRITS FINE YELLOW BAG-8/5 LB,257040,61432.56
2016,IN,CORN PRODUCTS,GRITS CORN WHITE BAG-8/5 LB,1328040,338864.4
2016,IN,CORN PRODUCTS,CORNMEAL WHOLE GRAIN BLUE BAG-12/2 LB,646272,319524.48
2016,IN,"VEGETABLE, CANNED",TOMATO DICED CAN-6/10,209304,71172.48
2016,IN,"VEGETABLE, CANNED",TOMATO SALSA CAN-6/10,2755152,1059233.28
2016,IN,"BEEF, CANNED",BEEF CAN-24/24 OZ,288000,804352.28
2016,IN,"BEEF, CANNED",BEEF CHILI W/O BEANS CAN-24/24 OZ,1584000,2200154.14
2016,IN,"BEEF, CANNED",BEEF STEW CAN-24/24 OZ,11196000,8685283.57
2016,IN,"PORK, CANNED",PORK CAN-24/24 OZ,612000,1173313.04
2016,IN,"VEGETABLE, CANNED",TOMATO SAUCE CAN-24/300,2788425,1030914
2016,IN,"VEGETABLE, CANNED",TOMATO SAUCE CAN-6/10,398772,141316.68
2016,IN,"VEGETABLE, CANNED",SPAGHETTI SAUCE MEATLESS CAN-24/300,12356550,4628911.86
2016,IN,"VEGETABLE, JUICE",TOMATO JUICE PLST BTL-8/64 FL OZ,2710920,710263.5
2016,IN,SHELL EGG,EGGS 15 DOZEN,4792500,2367472.63
2016,IN Total,,,70932141,34650395.58
2016,KS,"FLOUR, BAKERY",FLOUR BAKER HARD UNBLCH BAG-50 LB,43200,4752
2016,KS,"FLOUR, WHEAT",FLOUR ALL PURP ENRCH BLCH BAG-8/5 LB,4626720,922816.44
2016,KS,"FLOUR, WHEAT",FLOUR WHOLE WHEAT BAG-25 LB,129600,23652
2016,KS,"FLOUR, WHEAT",FLOUR WHOLE WHEAT BAG-50 LB,129600,22269.6
2016,KS,"FLOUR, WHEAT",FLOUR WHOLE WHEAT BAG-8/5 LB,171360,34400.52
2016,KS,"FLOUR, WHEAT",FLOUR WHITE WHOLE WHEAT BLEND BAG-25 LB,518400,115797.62
2016,KS,"FLOUR, WHEAT",FLOUR WHITE WHOLE WHEAT BLEND BAG-8/5 LB,2142000,526417.92
2016,KS,"HAM, FULLY COOKED",PORK HAM WATERAD SLC FRZ PKG-8/5 LB,1000000,1524656
2016,KS,"HAM, FULLY COOKED",PORK HAM WTRADCBEDFRZ PKG-4/10 OR 8/5 LB,320000,604700
2016,KS,"BEANS, DRY",BEANS BLACKEYE DRY PKG-12/2 LB,604800,407131.2
2016,KS,"BEANS, DRY",BEANS BABY LIMA DRY PKG-12/2 LB,282240,189168
2016,KS,"BEANS, DRY",BEANS GREAT NORTHERN DRY PKG-12/2 LB,9676800,4515483.84
2016,KS,"BEANS, DRY",BEANS PINTO DRY PKG-12/2 LB,20442240,9257653.44
2016,KS,"BEANS, DRY",BEANS PINTO DRY BAG-25 LB,120000,51200
2016,KS,"BEANS, DRY",BEANS LIGHT RED KIDNEY DRY PKG-12/2 LB,1169280,631192.8
2016,KS,"BEANS, DRY",LENTILS DRY PKG 12/2 LB,2701440,1693960.8
2016,KS,"BEANS, DRY",BEANS DRY GARBANZO PKG-12/2 LB,967680,653805.6
2016,KS,"BEANS, DRY",BEANS PINTO DRY TOTE-2000 LB,220000,115280
2016,KS,"BEANS, DRY",BEANS PINTO DRY BAG-50 LB,280000,145600
2016,KS,BISON PRODUCTS,BISON GROUND LEAN FRZ PKG-20/2 LB,40000,414800
2016,KS,"BEEF, ROAST",BEEF ROAST ROUND FRZ CTN-38-42 LB,240000,951200
2016,KS,"BEANS, DRY",LENTILS DRY PKG 12/2 LB,40320,30844.8
2016,KS,CORN PRODUCTS,GRITS FINE YELLOW BAG-8/5 LB,1242360,319757.79
2016,KS,CORN PRODUCTS,GRITS CORN WHITE BAG-8/5 LB,1670760,439525.61
2016,KS,CORN PRODUCTS,CORNMEAL DEGERMED YELLOW BAG-8/5 LB,214200,45123.37
2016,KS,"BEANS, DRY",BEANS BLACKEYE DRY PKG-12/2 LB,40320,28190.4
2016,KS,"BEANS, DRY",BEANS GREAT NORTHERN DRY PKG-12/2 LB,604800,290858.4
2016,KS,"BEANS, DRY",BEANS PINTO DRY PKG-12/2 LB,1209600,543093.6
2016,KS,"BEANS, DRY",BEANS LIGHT RED KIDNEY DRY PKG-12/2 LB,201600,107268
2016,KS,"BEANS, DRY",LENTILS DRY PKG 12/2 LB,241920,146664
2016,KS,"BEANS, DRY",BEANS DRY GARBANZO PKG-12/2 LB,40320,30122.4
2016,KS,"FLOUR, WHEAT",FLOUR WHOLE WHEAT BAG-50 LB,43200,9504
2016,KS,"FLOUR, WHEAT",FLOUR WHOLE WHEAT BAG-8/5 LB,128520,26560.8
2016,KS,"HAM, FULLY COOKED",PORK HAM WATERAD SLC FRZ PKG-8/5 LB,1960000,3657360
2016,KS,"HAM, FULLY COOKED",PORK HAM WTRADCBEDFRZ PKG-4/10 OR 8/5 LB,1200000,2245280
2016,KS,"FLOUR, WHEAT",FLOUR WHITE WHOLE WHEAT BLEND BAG-25 LB,129600,27635.04
2016,KS,"FLOUR, WHEAT",FLOUR WHITE WHOLE WHEAT BLEND BAG-8/5 LB,985320,271104.89
2016,KS Total,,,55778200,31024830.88
2016,KY,PEANUT PRODUCTS,PEANUT BUTTER SMOOTH JAR-12/18 OZ,15007680,15958719.7
2016,KY,PEANUT PRODUCTS,PEANUT BUTTER SMOOTH DRUM-500 LB,1120000,929020
2016,KY,"PEANUT PROD, KOSHER",K PEANUT BUTTER SMOOTH JAR-12/18 OZ,1438560,1558053.76
2016,KY,PANCAKES,PANCAKES WHOLE WHEAT FZN-144 COUNT,340200,279190.8
2016,KY,"CHICKEN, FROZEN",CHICKEN DRUMSTICKS FRZ PKG-8/5 LB,2166000,1214375.03
2016,KY,PEANUT PRODUCTS,PEANUT BUTTER SMOOTH JAR-12/18 OZ,77760,94089.6
2016,KY,"PEANUT PROD, KOSHER",K PEANUT BUTTER SMOOTH JAR-12/18 OZ,77760,92534.4
2016,KY,"CRACKER PROD, PROC",CRACKERS UNSALTED 2160 BOX-12/16 OZ,207360,258964.12
2016,KY,PEANUT PRODUCTS,PEANUT BUTTER SMOOTH JAR-12/18 OZ,116640,125543.51
2016,KY Total,,,20551960,20510490.920000006
2016,MA,VEG OIL PROD DOM,OIL VEGETABLE BTL-6/1 GAL,517440,291425.91
2016,MA,VEG OIL PROD DOM,OIL VEGETABLE BTL-9/48 OZ,1683990,902004.9
2016,MA,VEG OIL PROD DOM,OIL SOYBEAN LOW SAT FAT BTL-6/1 GAL,480480,326907.54
2016,MA,VEG OIL PROD DOM,OIL VEGETABLE-BULK,144000,56352
2016,MA,"VEG OIL PROD, KOSHER",K OIL VEGETABLE BTL-6/1 GAL,369600,181917.1
2016,MA,VEG OIL PROD DOM,OIL VEGETABLE BTL-9/48 OZ,299376,160416.9
2016,MA,VEG OIL PROD DOM,OIL VEGETABLE BTL-6/1 GAL,258720,152770.46
2016,MA,VEG OIL PROD DOM,OIL VEGETABLE BTL-9/48 OZ,74844,45860.67
2016,MA,TORTILLAS,"TORTILLA WHOLE WHEAT FZN 8"" CTN-12/24",121500,70065
2016,MA,"FRUIT, JUICE",CRANBERRY JUICE CONC CAN-12/11.5 OZ,1370880,924084
2016,MA,VEG OIL PROD DOM,OIL VEGETABLE BTL-6/1 GAL,73920,36512.79
2016,MA,VEG OIL PROD DOM,OIL VEGETABLE BTL-9/48 OZ,149688,80446.07
2016,MA,"VEGETABLE, FRESH",POTATOES RUSSET FRESH BAG-10/5 LB,880000,201728
2016,MA,"VEGETABLE, FRESH",POTATOES ROUND WHITE FRESH BAG-10/5 LB,160000,39584
2016,MA,VEG OIL PROD DOM,OIL VEGETABLE BTL-6/1 GAL,73920,39066.72
2016,MA,"CRACKER PROD, PROC",CRACKERS UNSALTED 2160 BOX-12/16 OZ,570240,656035.2
2016,MA Total,,,7228598,4165177.26
2016,MD,"VEGETABLE, CANNED",CORN CREAM STYLE CAN-24/300,1093500,518351.4
2016,MD,"VEGETABLE, CANNED",CORN WHOLE KERNEL CAN-24/300,6411771,2646012
2016,MD Total,,,7505271,3164363.4
2016,ME,"FRUIT, FROZEN",BLUEBERRY WILD FRZ CTN-30 LB,633600,711411.36
2016,ME,"VEGETABLE, FRESH",POTATO BULK FOR PROCESS FRZ,52488702,3710931.06
2016,ME,"VEGETABLE, FROZEN",POTATOES WEDGE FRZ PKG-6/5 LB,1584000,909965.09
2016,ME,"VEGETABLE, FROZEN",POTATOES OVENS FRY PKG-6/5 LB,4672800,2781876.22
2016,ME,"FRUIT, FROZEN",BLUEBERRY WILD FRZ CTN-30 LB,356400,380352.58
2016,ME,"VEGETABLE, FRESH",POTATO BULK FOR PROCESS FRZ,5160000,499420
2016,ME,"FRUIT, FROZEN",BLUEBERRY WILD FRZ CTN-8/3 LB,9262080,9654945.89
2016,ME,"VEGETABLE, FRESH",POTATO BULK FOR PROCESS FRZ,800000,78400
2016,ME,"VEGETABLE, FRESH",POTATOES RUSSET FRESH BAG-10/5 LB,240000,63792
2016,ME,"VEGETABLE, FRESH",POTATOES ROUND WHITE FRESH BAG-10/5 LB,40000,10600
2016,ME,"FRUIT, FROZEN",BLUEBERRY WILD FRZ CTN-8/3 LB,2315520,2475682.86
2016,ME,"VEGETABLE, FRESH",POTATOES RUSSET FRESH BAG-10/5 LB,360000,86028.16
2016,ME,"FRUIT, FROZEN",BLUEBERRY WILD FRZ CTN-30 LB,396000,428851.5
2016,ME Total,,,78309102,21792256.720000003
2016,MI,VEG OIL PROD DOM,OIL VEGETABLE BTL-6/1 GAL,147840,86449.45
2016,MI,VEG OIL PROD DOM,OIL SOYBEAN LOW SAT FAT BTL-6/1 GAL,110880,80691.08
2016,MI,VEG OIL PROD DOM,OIL VEGETABLE-BULK,960000,424473.6
2016,MI,"VEGETABLE, FROZEN",CORN FRZ CTN-30 LB,4950000,2406150
2016,MI,"VEGETABLE, FROZEN",PEAS GREEN FRZ CTN-30 LB,752400,469154.4
2016,MI,"VEGETABLE, FROZEN",BEANS GREEN FRZ CTN-30 LB,1188000,570490.8
2016,MI,"FRUIT, CANNED",APPLESAUCE CAN-24/300,11627550,6460835.4
2016,MI,"FRUIT, CANNED",K APPLESAUCE CAN-6/10,184680,92066.4
2016,MI,"FRUIT, CANNED",APPLESAUCE CUP-96/4.5,10962000,5765489.86
2016,MI,"FRUIT, CANNED",APPLESAUCE UNSWEETENED CAN-6/10,6996636,2998934.16
2016,MI,"FRUIT, JUICE",APPLE JUICE PLST BTL-8/64 FL OZ,7383690,2497586.75
2016,MI,"FRUIT, JUICE",CHERRY APPLE JUICE PLST BTL-8/64 FL OZ,2282880,890151
2016,MI,"FRUIT, JUICE",GRAPE CONCORD JUICE PLST BTL-8/64 FL OZ,6384930,2363967.75
2016,MI,"FRUIT, JUICE",ORANGE JUICE PLST BTL-8/64 FL OZ,35670,16820.25
2016,MI,"FRUIT, CANNED",CHERRIES RED TART PITTED CAN-24/300,1600992,1809913.5
2016,MI,"FRUIT, CANNED",CHERRIES RED TART PITTED CAN-6/10,35221.44,29767.68
2016,MI,"FRUIT, CANNED",PLUMS PURPLE CAN-24/300,255150,162373.8
2016,MI,"VEGETABLE, CANNED",CARROTS CAN-24/300,765450,354391.2
2016,MI,"VEGETABLE, CANNED",POTATOES WHT SLICES CAN-24/300,5875200,2467981.8
2016,MI,"VEGETABLE, CANNED",BEANS BLACK TURTLE CAN-6/10,594864,205804.8
2016,MI,"VEGETABLE, CANNED",BEANS GARBANZO CAN-6/10,69984,24822.72
2016,MI,"VEGETABLE, CANNED",BEANS VEGETARIAN CAN-24/300,4075920,1642059.67
2016,MI,"VEGETABLE, CANNED",BEANS VEGETARIAN CAN-6/10,559872,192533.76
2016,MI,"VEGETABLE, CANNED",BEANS PINTO CAN-6/10,2274480,759646.08
2016,MI,"VEGETABLE, CANNED",BEANS SMALL RED CAN-6/10,244944,78347.52
2016,MI,"VEGETABLE, CANNED",BEANS BLACKEYE CAN-6/10,34992,14212.8
2016,MI,"VEGETABLE, CANNED",BEANS RED KIDNEY CAN-6/10,699840,241004.16
2016,MI,"VEGETABLE, CANNED",BEANS BABY LIMA CAN-6/10,209952,80222.4
2016,MI,"VEGETABLE, CANNED",BEANS LIGHT RED KIDNEY CAN-24/300,1280610,512825.4
2016,MI,"VEGETABLE, CANNED",BEANS GREAT NORTHERN CAN-6/10,209952,68878.08
2016,MI,"VEGETABLE, CANNED",BEANS BLACK CAN-24/300,35572.5,14458.5
2016,MI,"VEGETABLE, CANNED",BEANS PINTO CAN-24/300,213435,93498.3
2016,MI,"FRUIT, FRESH",APPLES RED DELICIOUS FRESH CTN-40 LB,391314,200277
2016,MI,"FRUIT, FRESH",APPLES FOR FURTHER PROCESSING # BULK,237600,94248
2016,MI,"FRUIT, CANNED",APPLE SLICES CAN-6/10,35568,24222.72
2016,MI,"FRUIT, CANNED",APPLESAUCE CAN-24/300,182250,96195.6
2016,MI,"FRUIT, CANNED",APPLESAUCE CUP-96/4.5,6048000,3418324
2016,MI,"FRUIT, CANNED",APPLESAUCE UNSWEETENED CAN-6/10,3226428,1390280.16
2016,MI,"FRUIT, FROZEN",CHERRIES FRZ IQF CTN-40 LB,153600,122025.6
2016,MI,"FRUIT, FROZEN",APPLE SLICES FRZ CTN-30 LB,1742400,757706.4
2016,MI,"FRUIT, JUICE",APPLE JUICE PLST BTL-8/64 FL OZ,1212780,404700.75
2016,MI,"FRUIT, JUICE",CHERRY APPLE JUICE PLST BTL-8/64 FL OZ,71340,32646.25
2016,MI,"FRUIT, JUICE",GRAPE CONCORD JUICE PLST BTL-8/64 FL OZ,963090,358217
2016,MI,"FRUIT, JUICE",ORANGE JUICE PLST BTL-8/64 FL OZ,1212780,570453.5
2016,MI,"FRUIT, JUICE",CRANBERRYAPPLE JUICE PLST BTL-8/64 FL OZ,3567000,1361958.5
2016,MI,"FRUIT, CANNED",CHERRIES RED TART PITTED CAN-6/10,281771.52,230334.72
2016,MI,"FRUIT, CANNED",APPLE SLICES CAN-6/10,2311920,1774551.36
2016,MI,"FRUIT, CANNED",APPLESAUCE CAN-24/300,291600,156475.8
2016,MI,"FRUIT, CANNED",CHERRIES RED TART PITTED CAN-24/300,800496,903847.5
2016,MI,"FRUIT, CANNED",CHERRIES RED TART PITTED CAN-6/10,211328.64,140621.28
2016,MI,"FRUIT, CANNED",APPLESAUCE CUP-96/4.5,5821200,3470726
2016,MI,"FRUIT, CANNED",APPLESAUCE UNSWEETENED CAN-6/10,5546556,2820558.88
2016,MI,"FRUIT, JUICE",APPLE JUICE PLST BTL-8/64 FL OZ,8239770,3080350.5
2016,MI,"FRUIT, JUICE",CHERRY APPLE JUICE PLST BTL-8/64 FL OZ,392370,156999.25
2016,MI,"FRUIT, JUICE",GRAPE CONCORD JUICE PLST BTL-8/64 FL OZ,3174630,1196411.04
2016,MI,"FRUIT, JUICE",GRAPEFRUIT JUCE PLST BTL-8/64 FL OZ,535050,214296.75
2016,MI,"FRUIT, JUICE",ORANGE JUICE PLST BTL-8/64 FL OZ,5778540,2862333
2016,MI,"FRUIT, JUICE",CRANBERRYAPPLE JUICE PLST BTL-8/64 FL OZ,8132760,3294934.25
2016,MI,"FRUIT, DRIED",CHERRIES DRIED PKG-8/2 LB,1360128,6291334.55
2016,MI,"FRUIT, DRIED",CHERRIES DRIED PKG-4/4 LB,59136,270725.35
2016,MI,"FRUIT, DRIED",BLUEBERRY HIGHBUSH DRIED PKG-8/2 LB,827904,3999903.27
2016,MI,"FRUIT, FROZEN",APPLE SLICES FRZ CTN-30 LB,79200,32472
2016,MI,"FRUIT, FRESH",APPLES FOR FURTHER PROCESSING # BULK,4142235,1330581.41
2016,MI,"FRUIT, DRIED",CHERRIES DRIED PKG-8/2 LB,2454144,11385178.7
2016,MI,"FRUIT, DRIED",CHERRIES DRIED PKG-4/4 LB,620928,2847250.56
2016,MI,"FRUIT, FRESH",APPLES FOR FURTHER PROCESSING # BULK,14691600,6053256
2016,MI,"FRUIT, FROZEN",CHERRIES RED TART PITTED FRZ CTN-30 LB,115200,100608
2016,MI,"FRUIT, FROZEN",CHERRIES FRZ IQF CTN-40 LB,499200,404762.88
2016,MI,"FRUIT, FROZEN",BLUEBERRY CULTIVATED FRZ CTN-30 LB,594000,651427.92
2016,MI,"FRUIT, FROZEN",APPLE SLICES FRZ CTN-30 LB,831600,420722.28
2016,MI,"FRUIT, FROZEN",APPLE SLICES FRZ CTN-12/2.5 LB,673200,432156.12
2016,MI,"FRUIT, FROZEN",BLUEBERRY HIGHBUSH FRZ CTN-12/2.5 LB,3880800,4358898.73
2016,MI,"FRUIT, FROZEN",BLUEBERRY HIGHBUSH FRZ CTN-30 LB,1742400,1668528.85
2016,MI,"FRUIT, CANNED",CHERRIES RED TART PITTED CAN-24/300,1334160,1449246.6
2016,MI,"VEGETABLE, CANNED",BEANS GREEN CAN-24/300,7575525,3058381.8
2016,MI,"VEGETABLE, CANNED",POTATOES WHT SLICES CAN-24/300,4773600,1953970.7
2016,MI,"VEGETABLE, CANNED",BEANS GREEN CAN-24/300,2114100,874416.95
2016,MI,"VEGETABLE, CANNED",BEANS GREEN CAN-6/10,8040192,2954697.06
2016,MI,"VEGETABLE, CANNED",PUMPKIN CAN-24/300,218700,177633
2016,MI,"VEGETABLE, CANNED",BEANS BLACK TURTLE CAN-6/10,1469664,475424.64
2016,MI,"VEGETABLE, CANNED",BEANS GARBANZO CAN-6/10,279936,98582.4
2016,MI,"VEGETABLE, CANNED",BEANS VEGETARIAN CAN-24/300,2313360,907963.2
2016,MI,"VEGETABLE, CANNED",BEANS VEGETARIAN CAN-6/10,3499200,1124418.24
2016,MI,"VEGETABLE, CANNED",BEANS PINTO CAN-6/10,3569184,1158926.4
2016,MI,"VEGETABLE, CANNED",BEANS SMALL RED CAN-6/10,454896,152280
2016,MI,"VEGETABLE, CANNED",BEANS BLACKEYE CAN-24/300,4019692.5,1763860.5
2016,MI,"VEGETABLE, CANNED",BEANS BLACKEYE CAN-6/10,664848,254672.64
2016,MI,"VEGETABLE, CANNED",BEANS PINK CAN-6/10,629856,205908.48
2016,MI,"VEGETABLE, CANNED",BEANS RED KIDNEY CAN-6/10,1049760,360236.16
2016,MI,"VEGETABLE, CANNED",BEANS BABY LIMA CAN-6/10,139968,57127.68
2016,MI,"VEGETABLE, CANNED",BEANS LIGHT RED KIDNEY CAN-24/300,5015722.5,2027181.15
2016,MI,"VEGETABLE, CANNED",BEANS GREAT NORTHERN CAN-6/10,349920,110134.08
2016,MI,"VEGETABLE, CANNED",BEANS BLACK CAN-24/300,71145,30339.9
2016,MI,"VEGETABLE, CANNED",BEANS PINTO CAN-24/300,213435,81564.3
2016,MI,"VEGETABLE, CANNED",K BEANS GREEN CAN-6/10,34656,15504
2016,MI,"VEGETABLE, CANNED",K BEANS GARBANZO CAN-6/10,69984,31104
2016,MI,"VEGETABLE, FROZEN",PEAS GREEN FRZ CTN-30 LB,1940400,1166644.35
2016,MI,"VEGETABLE, FROZEN",BEANS GREEN FRZ CTN-30 LB,3960000,1932509.8
2016,MI,"VEGETABLE, FROZEN",CARROTS FRZ CTN-30 LB,1584000,702256.84
2016,MI,"VEGETABLE, FROZEN",CARROTS DICED FRZ CTN-12/2.5 LB,158400,77312.4
2016,MI,"VEGETABLE, FROZEN",SWEET POTATOES CHUNK FRZ PKG-6/5 LB,554400,384080.4
2016,MI,"VEGETABLE, FROZEN",PEAS GREEN FRZ CTN-12/2.5 LB,158400,99607.2
2016,MI,"CEREAL, FORTIFIED",CEREAL CORN SQUARES 1344 PKG-14/14 OZ,773808,1266221.44
2016,MI,"CEREAL, FORTIFIED",CEREAL WT BRAN FLKS 1344 PKG-14/17.3OZ,610323.84,505348.14
2016,MI,"CEREAL, FORTIFIED",CEREAL CORN RICE BISC 1080 PKG-14/12 OZ,805140,1214288.47
